"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","120","src.sw.allotmentclub.alembic.versions","add_mail_model_43245c2d427e","","","","src/sw/allotmentclub/alembic/versions/add_mail_model_43245c2d427e.py",""
"passed","Sun Mar 07 09:07:51 GMT 2021","Sun Mar 07 09:07:51 GMT 2021","1","src.sw.allotmentclub.tests","test_account","","","","test_split_booking_failure_4",""
"passed","Sun Mar 07 09:07:13 GMT 2021","Sun Mar 07 09:07:13 GMT 2021","116","src.sw.allotmentclub.alembic.versions","increase_size_of_mimetype_field_for__46adf5114de1","","","","src/sw/allotmentclub/alembic/versions/increase_size_of_mimetype_field_for__46adf5114de1.py",""
"passed","Sun Mar 07 09:07:08 GMT 2021","Sun Mar 07 09:07:08 GMT 2021","179","src.sw.allotmentclub.alembic.versions","add_budgets_to_accounting_53f3d16657d3","","","","src/sw/allotmentclub/alembic/versions/add_budgets_to_accounting_53f3d16657d3.py",""
"passed","Sun Mar 07 09:07:58 GMT 2021","Sun Mar 07 09:07:58 GMT 2021","1","src.sw.allotmentclub.tests","test_electricity","","","","test__EnergyValue__update_data_1","Leaves EnergyValue as is if already discounted."
"passed","Sun Mar 07 09:07:30 GMT 2021","Sun Mar 07 09:07:30 GMT 2021","3","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__print_or_sent_date_2","It returns sent date if message is sent."
"passed","Sun Mar 07 09:07:54 GMT 2021","Sun Mar 07 09:07:54 GMT 2021","284","src.sw.allotmentclub.tests","test_account","","","","test_imported_booking_data",""
"passed","Sun Mar 07 09:07:13 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","798","src.sw.allotmentclub.browser","base","","","","base.py",""
"passed","Sun Mar 07 09:07:11 GMT 2021","Sun Mar 07 09:07:11 GMT 2021","130","src.sw.allotmentclub.alembic.versions","add_sepa_sammler_helper_data_17b7b9cfd7e8","","","","src/sw/allotmentclub/alembic/versions/add_sepa_sammler_helper_data_17b7b9cfd7e8.py",""
"passed","Sun Mar 07 09:07:14 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","120","src.sw.allotmentclub.alembic.versions","re_10_add_event_model_2952c5487114","","","","src/sw/allotmentclub/alembic/versions/re_10_add_event_model_2952c5487114.py",""
"passed","Sun Mar 07 09:07:05 GMT 2021","Sun Mar 07 09:07:05 GMT 2021","301","src.sw.allotmentclub","account","","","","account.py",""
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:07 GMT 2021","117","src.sw.allotmentclub.alembic.versions","add_bulletin_model_4377c6148413","","","","src/sw/allotmentclub/alembic/versions/add_bulletin_model_4377c6148413.py",""
"passed","Sun Mar 07 09:07:11 GMT 2021","Sun Mar 07 09:07:11 GMT 2021","117","src.sw.allotmentclub.alembic.versions","add_subject_to_formletters_1c44d30192ea","","","","src/sw/allotmentclub/alembic/versions/add_subject_to_formletters_1c44d30192ea.py",""
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","130","src.sw.allotmentclub.alembic.versions","add_keylist_model_4b98c95b9a56","","","","src/sw/allotmentclub/alembic/versions/add_keylist_model_4b98c95b9a56.py",""
"passed","Sun Mar 07 09:07:54 GMT 2021","Sun Mar 07 09:07:55 GMT 2021","1117","src.sw.allotmentclub.tests","test_electricity","","","","test_value_has_a_member",""
"passed","Sun Mar 07 09:07:46 GMT 2021","Sun Mar 07 09:07:46 GMT 2021","213","src.sw.allotmentclub.browser.tests","test_postmark_webhook","","","","test_postmark_webhook.py",""
"passed","Sun Mar 07 09:07:08 GMT 2021","Sun Mar 07 09:07:08 GMT 2021","125","src.sw.allotmentclub.alembic.versions","add_filter_for_ignoring_bookings_in__1fb65d65969","","","","src/sw/allotmentclub/alembic/versions/add_filter_for_ignoring_bookings_in__1fb65d65969.py",""
"passed","Sun Mar 07 09:07:24 GMT 2021","Sun Mar 07 09:07:24 GMT 2021","324","src.sw.allotmentclub.browser.tests","test_depot","","","","test_depot_can_not_edit_file_if_mimetype_is_different",""
"passed","Sun Mar 07 09:07:14 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","113","src.sw.allotmentclub.alembic.versions","model_for_splitting_bookings_43123080ac3a","","","","src/sw/allotmentclub/alembic/versions/model_for_splitting_bookings_43123080ac3a.py",""
"passed","Sun Mar 07 09:07:15 GMT 2021","Sun Mar 07 09:07:16 GMT 2021","201","src.sw.allotmentclub.browser","external","","","","external.py",""
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:06 GMT 2021","231","src.sw.allotmentclub","scripts","","","","scripts.py",""
"passed","Sun Mar 07 09:07:36 GMT 2021","Sun Mar 07 09:07:36 GMT 2021","321","src.sw.allotmentclub.browser.tests","test_auth","","","","test_double_login_not_possible",""
"passed","Sun Mar 07 09:07:14 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","115","src.sw.allotmentclub.alembic.versions","model_changes_to_assignment_in_order_to__db99756d70b","","","","src/sw/allotmentclub/alembic/versions/model_changes_to_assignment_in_order_to__db99756d70b.py",""
"passed","Sun Mar 07 09:07:18 GMT 2021","Sun Mar 07 09:07:18 GMT 2021","126","src.sw.allotmentclub.browser","property_tax_b","","","","property_tax_b.py",""
"passed","Sun Mar 07 09:07:07 GMT 2021","Sun Mar 07 09:07:07 GMT 2021","116","src.sw.allotmentclub.alembic.versions","add_banking_accounts_to_booking_kinds_388a201feabf","","","","src/sw/allotmentclub/alembic/versions/add_banking_accounts_to_booking_kinds_388a201feabf.py",""
"passed","Sun Mar 07 09:07:15 GMT 2021","Sun Mar 07 09:07:15 GMT 2021","139","src.sw.allotmentclub.browser","conftest","","","","conftest.py",""
"passed","Sun Mar 07 09:07:16 GMT 2021","Sun Mar 07 09:07:16 GMT 2021","283","src.sw.allotmentclub.browser","keylist","","","","keylist.py",""
"passed","Sun Mar 07 09:07:53 GMT 2021","Sun Mar 07 09:07:53 GMT 2021","106","src.sw.allotmentclub.tests","__init__","","","","src/sw/allotmentclub/tests/__init__.py",""
"passed","Sun Mar 07 09:07:05 GMT 2021","Sun Mar 07 09:07:05 GMT 2021","404","src.sw.allotmentclub","conftest","","","","conftest.py",""
